,category_name,class_name,img_name
1493,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_17631.jpg
1494,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2889.jpg
1495,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8658.jpg
1496,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3326.jpg
1497,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2636.jpg
1498,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1155.jpg
1499,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8981.jpg
1500,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_11541.jpg
1501,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6424.jpg
1502,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3470.jpg
1503,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5545.jpg
1504,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3994.jpg
1505,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5645.jpg
1506,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9136.jpg
1507,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4318.jpg
1508,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_22439.jpg
1509,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_17116.jpg
1510,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_20102.jpg
1511,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3292.jpg
1512,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9481.jpg
1513,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6077.jpg
1514,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4490.jpg
1515,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4695.jpg
1516,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10197.jpg
1517,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2741.jpg
1518,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7793.jpg
1519,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5250.jpg
1520,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8224.jpg
1521,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2422.jpg
1522,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7345.jpg
1523,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7465.jpg
1524,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9367.jpg
1525,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10297.jpg
1526,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7755.jpg
1527,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4351.jpg
1528,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2760.jpg
1529,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9742.jpg
1530,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_719.jpg
1531,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1515.jpg
1532,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_233.jpg
1533,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_24464.jpg
1534,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6464.jpg
1535,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6746.jpg
1536,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3396.jpg
1537,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2458.jpg
1538,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6405.jpg
1539,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_19805.jpg
1540,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_426.jpg
1541,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_850.jpg
1542,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_126.jpg
1543,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10130.jpg
1544,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5459.jpg
1545,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2832.jpg
1546,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9632.jpg
1547,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6927.jpg
1548,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4781.jpg
1549,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_16014.jpg
1550,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4894.jpg
1551,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3580.jpg
1552,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6514.jpg
1553,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_461.jpg
1554,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_18640.jpg
1555,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_500.jpg
1556,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7574.jpg
1557,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_14595.jpg
1558,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4004.jpg
1559,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3391.jpg
1560,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2543.jpg
1561,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1556.jpg
1562,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1247.jpg
1563,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10199.jpg
1564,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_11653.jpg
1565,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9590.jpg
1566,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_18114.jpg
1567,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6892.jpg
1568,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_19558.jpg
1569,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1390.jpg
1570,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_16190.jpg
1571,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_22127.jpg
1572,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2905.jpg
1573,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2927.jpg
1574,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_804.jpg
1575,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6348.jpg
1576,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8867.jpg
1577,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6650.jpg
1578,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1424.jpg
1579,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7941.jpg
1580,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_13378.jpg
1581,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7442.jpg
1582,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_16188.jpg
1583,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2318.jpg
1584,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3947.jpg
1585,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8735.jpg
1586,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7004.jpg
1587,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7394.jpg
1588,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_420.jpg
1589,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_24178.jpg
1590,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2976.jpg
1591,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_19133.jpg
1592,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_899.jpg
1593,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5466.jpg
1594,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5435.jpg
1595,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9310.jpg
1596,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_17990.jpg
1597,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4271.jpg
1598,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_137.jpg
1599,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5202.jpg
1600,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3313.jpg
1601,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7311.jpg
1602,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8745.jpg
1603,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_14432.jpg
1604,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7172.jpg
1605,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9141.jpg
1606,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2693.jpg
1607,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4343.jpg
1608,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5488.jpg
1609,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_517.jpg
1610,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9037.jpg
1611,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8089.jpg
1612,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_851.jpg
1613,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4396.jpg
1614,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10625.jpg
1615,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_16355.jpg
1616,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8350.jpg
1617,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2465.jpg
1618,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5107.jpg
1619,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6671.jpg
1620,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6656.jpg
1621,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5766.jpg
1622,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8767.jpg
1623,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3239.jpg
1624,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8616.jpg
1625,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5789.jpg
1626,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_17059.jpg
1627,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4924.jpg
1628,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_16565.jpg
1629,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9927.jpg
1630,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7253.jpg
1631,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6034.jpg
1632,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4897.jpg
1633,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_25908.jpg
1634,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6942.jpg
1635,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7272.jpg
1636,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_22167.jpg
1637,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9086.jpg
1638,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10148.jpg
1639,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_807.jpg
1640,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3451.jpg
1641,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3108.jpg
1642,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5596.jpg
1643,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9812.jpg
1644,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_11744.jpg
1645,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_352.jpg
1646,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2020.jpg
1647,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1549.jpg
1648,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5010.jpg
1649,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1288.jpg
1650,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_296.jpg
1651,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_37.jpg
1652,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10377.jpg
1653,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8756.jpg
1654,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_20313.jpg
1655,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2167.jpg
1656,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2203.jpg
1657,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3000.jpg
1658,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3863.jpg
1659,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5404.jpg
1660,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5103.jpg
1661,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_13013.jpg
1662,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1799.jpg
1663,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2536.jpg
1664,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3217.jpg
1665,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4797.jpg
1666,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10397.jpg
1667,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10073.jpg
1668,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_771.jpg
1669,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6569.jpg
1670,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_8365.jpg
1671,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6071.jpg
1672,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7142.jpg
1673,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5023.jpg
1674,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1739.jpg
1675,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3315.jpg
1676,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10610.jpg
1677,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_19731.jpg
1678,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10661.jpg
1679,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_16998.jpg
1680,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_7865.jpg
1681,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4506.jpg
1682,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_2999.jpg
1683,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4916.jpg
1684,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6921.jpg
1685,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_10273.jpg
1686,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5728.jpg
1687,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_6278.jpg
1688,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4569.jpg
1689,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4474.jpg
1690,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_1244.jpg
1691,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4245.jpg
1692,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_4192.jpg
1693,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3698.jpg
1694,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_5609.jpg
1695,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_9088.jpg
1696,train,n02085936-Maltese_dog,train/n02085936-Maltese_dog/n02085936_3394.jpg
1697,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5439.jpg
1698,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7204.jpg
1699,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6522.jpg
1700,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5838.jpg
1701,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3103.jpg
1702,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6812.jpg
1703,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_178.jpg
1704,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3608.jpg
1705,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7037.jpg
1706,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_833.jpg
1707,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6152.jpg
1708,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6857.jpg
1709,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2419.jpg
1710,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3439.jpg
1711,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_81.jpg
1712,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6166.jpg
1713,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_133.jpg
1714,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4155.jpg
1715,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7015.jpg
1716,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2279.jpg
1717,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7365.jpg
1718,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7214.jpg
1719,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4751.jpg
1720,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2276.jpg
1721,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3470.jpg
1722,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6029.jpg
1723,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_406.jpg
1724,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3651.jpg
1725,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5224.jpg
1726,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5196.jpg
1727,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3311.jpg
1728,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6179.jpg
1729,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7149.jpg
1730,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7469.jpg
1731,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2127.jpg
1732,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4066.jpg
1733,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7960.jpg
1734,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4809.jpg
1735,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2843.jpg
1736,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_430.jpg
1737,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3543.jpg
1738,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7166.jpg
1739,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4135.jpg
1740,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_1792.jpg
1741,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3462.jpg
1742,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_538.jpg
1743,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7245.jpg
1744,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4409.jpg
1745,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4235.jpg
1746,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4808.jpg
1747,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2957.jpg
1748,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4506.jpg
1749,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6211.jpg
1750,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4001.jpg
1751,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6986.jpg
1752,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5386.jpg
1753,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_309.jpg
1754,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5849.jpg
1755,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7400.jpg
1756,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2316.jpg
1757,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6324.jpg
1758,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2752.jpg
1759,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4127.jpg
1760,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5347.jpg
1761,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4455.jpg
1762,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4338.jpg
1763,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6902.jpg
1764,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4906.jpg
1765,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2158.jpg
1766,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6205.jpg
1767,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2152.jpg
1768,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4346.jpg
1769,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5860.jpg
1770,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_1520.jpg
1771,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4851.jpg
1772,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5306.jpg
1773,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7191.jpg
1774,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_1482.jpg
1775,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_7293.jpg
1776,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2199.jpg
1777,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4039.jpg
1778,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_217.jpg
1779,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3211.jpg
1780,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6476.jpg
1781,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_1206.jpg
1782,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6266.jpg
1783,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_228.jpg
1784,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_1386.jpg
1785,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3724.jpg
1786,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3471.jpg
1787,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5541.jpg
1788,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6370.jpg
1789,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6513.jpg
1790,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_693.jpg
1791,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5383.jpg
1792,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_420.jpg
1793,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_357.jpg
1794,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2969.jpg
1795,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_3490.jpg
1796,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_1004.jpg
1797,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_9864.jpg
1798,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_924.jpg
1799,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6357.jpg
1800,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5847.jpg
1801,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_5325.jpg
1802,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4401.jpg
1803,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_2193.jpg
1804,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_1724.jpg
1805,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_224.jpg
1806,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_4102.jpg
1807,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_6443.jpg
1808,train,n02087046-toy_terrier,train/n02087046-toy_terrier/n02087046_1989.jpg
